T,K,x,iv,w,wt,S,w_svi,iv_svi
0.0575342465753424,3680.0,-0.046962797248286996,0.2134545282771156,0.0026214234204989697,0.26045137940796736,3853.39,0.002518462066576494,0.20922062339167477
0.0575342465753424,3685.0,-0.045605023787826646,0.2124414084914001,0.0025965983366520754,0.23153596095941098,3853.39,0.002494090387327173,0.2082058266618029
0.0575342465753424,3690.0,-0.04424909137669065,0.2135795602097655,0.0026244953406228295,0.23153596095941145,3853.39,0.0024708336254995406,0.2072328197609237
0.0575342465753424,3695.0,-0.04289499502896138,0.2123216204306854,0.002593670905612471,0.260451379407968,3853.39,0.0024486831351297326,0.2063018297731048
0.0575342465753424,3700.0,-0.04154272977894773,0.2117537685007469,0.0025798159670126714,0.20718155746916053,3853.39,0.0024276289545705596,0.20541300654537958
0.0575342465753424,3705.0,-0.0401922906810763,0.2120219582126137,0.0025863548658918807,0.24535601399245513,3853.39,0.0024076598599565733,0.20456642289348398
0.0575342465753424,3710.0,-0.03884367280978275,0.2113824734966088,0.002570776855157353,0.260451379407968,3853.39,0.0023887634256799534,0.2037620753504047
0.0575342465753424,3715.0,-0.03749687125940405,0.2097002768403624,0.0025300228171107296,0.260451379407973,3853.39,0.0023709260910453763,0.2029998854364635
0.0575342465753424,3720.0,-0.03615188114407136,0.2110083615034343,0.00256168520852505,0.23153596095941098,3853.39,0.0023541332322115642,0.20227970142228002
0.0575342465753424,3725.0,-0.03480869759760372,0.2103490932280074,0.002545702908106145,0.24535601399245463,3853.39,0.002338369238487679,0.20160130054947134
0.0575342465753424,3730.0,-0.0334673157734024,0.2099154609187845,0.002535217850377149,0.3151461690836383,3853.39,0.0023236175920339133,0.2009643916684862
0.0575342465753424,3735.0,-0.03212773084434584,0.2100341950080466,0.002538086642537644,0.2453560139924541,3853.39,0.002309860950016779,0.20036861824862473
0.0575342465753424,3740.0,-0.030789938002685924,0.2094997703506541,0.0025251869296342793,0.26045137940796853,3853.39,0.0022970812282893027,0.19981356171210204
0.0575342465753424,3745.0,-0.0294539324599437,0.2104866949298715,0.0025490345851849738,0.2604513794079719,3853.39,0.0022852596857026158,0.19929874504197814
0.0575342465753424,3750.0,-0.02811970944680707,0.2088624687208114,0.0025098469798443546,0.2604513794079719,3853.39,0.0022743770082062444,0.19882363661286784
0.0575342465753424,3755.0,-0.02678726421302846,0.2084212546121122,0.0024992542653584217,0.29514209383483414,3853.39,0.0022644133919569745,0.19838765419348825
